event_count,scenario,replicate,test_events,clock_bits_per_event,clock_mdl_net_bits,direction_mdl_net_bits,selected_direction_horizon,selected_direction_polarity,direction_test_accuracy,clock_mdl_accept,direction_mdl_accept,joint_mdl_accept
1600,continuous_low_noise,6,428,0.3907386581598811,70.38595557541775,209.61385827948556,5,contrarian,0.8896713615023474,True,True,True
1600,continuous_low_noise,7,407,0.43661055410560834,80.60690140787794,245.8693052564222,5,contrarian,0.9238329238329238,True,True,True
1600,continuous_low_noise,8,385,0.3252682537615598,27.884242012515656,178.7716712826716,5,contrarian,0.8805194805194805,True,True,True
1600,continuous_low_noise,9,412,0.42010471467894495,76.04711080011805,229.44160184750146,5,contrarian,0.9101941747572816,True,True,True
1600,continuous_low_noise,10,459,0.42603521202745576,99.06737309585972,228.0204283349736,5,contrarian,0.8910675381263616,True,True,True
1600,continuous_low_noise,11,399,0.40044858123551624,62.59378977376744,218.23625609967544,5,contrarian,0.9072681704260651,True,True,True
1600,continuous_low_noise,12,411,0.366733186980259,53.67977635130269,212.40557309982242,5,contrarian,0.8978102189781022,True,True,True
1600,continuous_low_noise,13,407,0.3943930075230831,63.424359948790155,211.32296843725337,5,contrarian,0.8990147783251231,True,True,True
1600,continuous_low_noise,14,408,0.42772415396841124,77.42935387472124,203.7027007279964,5,contrarian,0.8921568627450981,True,True,True
1600,continuous_low_noise,15,378,0.44400391128480887,70.4107070523798,197.08652744210934,5,contrarian,0.8994708994708994,True,True,True
1600,continuous_low_noise,16,402,0.33785251549219514,38.66579539636898,204.82166658146156,5,contrarian,0.8955223880597015,True,True,True
1600,continuous_low_noise,17,373,0.46492164692567167,75.93703873347792,221.19984422335858,5,contrarian,0.921832884097035,True,True,True
1600,continuous_low_noise,18,430,0.38458334063613936,68.54405473606764,209.1040621822661,5,contrarian,0.8881118881118881,True,True,True
1600,continuous_low_noise,19,391,0.3926374488590458,56.245056476020224,231.73650455350128,5,contrarian,0.9207161125319693,True,True,True
1600,continuous_low_noise,20,376,0.4501307256261406,71.80396832984869,186.12001454916992,5,contrarian,0.8909574468085106,True,True,True
1600,continuous_low_noise,21,420,0.34754023636612047,49.02347340340316,249.3255266042797,5,contrarian,0.9212410501193318,True,True,True
1600,continuous_low_noise,22,390,0.4168765705395299,65.29434485487809,212.93075561702116,5,contrarian,0.9074550128534704,True,True,True
1600,continuous_low_noise,23,427,0.3808963305786458,65.78085382581091,241.57412451169267,5,contrarian,0.9131455399061033,True,True,True
1600,continuous_low_noise,24,389,0.4700835257919321,85.56365161096547,237.1379153377539,5,contrarian,0.9254498714652957,True,True,True
1600,continuous_low_noise,25,417,0.40997053197812966,73.97948543065206,253.8522975744704,5,contrarian,0.9254807692307693,True,True,True
1600,continuous_low_noise,26,408,0.41102258866451874,70.61511523073312,216.19838410010507,5,contrarian,0.9019607843137255,True,True,True
1600,continuous_low_noise,27,379,0.46007989383143527,76.95872865473363,227.3858584503027,5,contrarian,0.9232804232804233,True,True,True
1600,continuous_low_noise,28,401,0.42767672475482693,74.33601516425047,191.89772207937537,5,contrarian,0.885286783042394,True,True,True
1600,continuous_low_noise,29,382,0.4165265091957067,61.73529154264982,179.21138828346565,5,contrarian,0.8821989528795812,True,True,True
1600,continuous_low_noise,30,360,0.4306579745014093,57.41368897040208,181.07053873464017,5,contrarian,0.8941504178272981,True,True,True
1600,continuous_low_noise,31,385,0.35758337693440745,40.32556443406199,193.63957310769155,5,contrarian,0.8935064935064935,True,True,True
1600,continuous_low_noise,32,379,0.4364411876596906,67.9996590156424,204.3510343823541,5,contrarian,0.9050131926121372,True,True,True
1600,continuous_low_noise,33,394,0.34176386932651204,37.412829691594936,207.48697077899118,5,contrarian,0.9010152284263959,True,True,True
1600,continuous_low_noise,34,394,0.38682465312768594,55.166778509257455,219.70545146604533,5,contrarian,0.910941475826972,True,True,True
1600,continuous_low_noise,35,399,0.3760530577490445,52.85997590266524,224.9044250726832,5,contrarian,0.9122807017543859,True,True,True
1600,continuous_low_noise,36,378,0.4304040474759499,65.26995853263112,187.78780709206222,5,contrarian,0.8915343915343915,True,True,True
1600,continuous_low_noise,37,389,0.4255190533149763,68.22807181742967,192.25802645342952,5,contrarian,0.8914728682170543,True,True,True
1600,continuous_low_noise,38,374,0.44157462994098234,67.68135059286497,212.49625484203918,5,contrarian,0.9142091152815014,True,True,True
1600,continuous_low_noise,39,385,0.3991567958742474,56.331330725900386,164.79579142770817,5,contrarian,0.8675324675324675,True,True,True
1600,continuous_low_noise,40,438,0.39526503656616724,76.39333965863823,203.93710187074686,5,contrarian,0.8810068649885584,True,True,True
1600,continuous_low_noise,41,370,0.3439765202761017,29.759107800004912,216.78849576403874,5,contrarian,0.918918918918919,True,True,True
1600,continuous_low_noise,42,417,0.40563102647721533,72.16991163677079,205.14322457851588,5,contrarian,0.8896882494004796,True,True,True
1600,continuous_low_noise,43,408,0.39259416584609214,63.09631872081505,215.347439992591,5,contrarian,0.9017199017199017,True,True,True
1600,continuous_low_noise,44,399,0.4411008011481564,78.81402551891088,245.14386511861346,5,contrarian,0.9271356783919598,True,True,True
1600,continuous_low_noise,45,404,0.42622107967092776,75.06530028217283,235.25782683309356,5,contrarian,0.9181141439205955,True,True,True
1600,continuous_low_noise,46,413,0.40383218915857916,69.75820403589508,198.0171774544566,5,contrarian,0.8859223300970874,True,True,True
1600,continuous_low_noise,47,406,0.5107080853164517,110.24240498646377,230.98568794221038,5,contrarian,0.9137931034482759,True,True,True
1600,continuous_low_noise,48,393,0.4492468922957975,79.30053404507571,200.35405956203772,5,contrarian,0.8956743002544529,True,True,True
1600,continuous_low_noise,49,378,0.3586698783995977,38.154442621769974,203.49522378733485,5,contrarian,0.9047619047619048,True,True,True
1600,continuous_low_noise,50,405,0.41401604627727306,70.55994716504854,216.85669774993247,5,contrarian,0.9037037037037037,True,True,True
1600,continuous_low_noise,51,395,0.40008848437888506,60.80418573404502,205.1668318942065,5,contrarian,0.8987341772151899,True,True,True
1600,continuous_low_noise,52,401,0.4014343071281024,63.81280569593393,194.03561453412118,5,contrarian,0.8875,True,True,True
1600,continuous_low_noise,53,417,0.438882047960675,86.03558759537347,202.14902629345977,5,contrarian,0.8872901678657075,True,True,True
1600,continuous_low_noise,54,404,0.37371531963197124,53.8529732264344,209.6309360500739,5,contrarian,0.8985148514851485,True,True,True
1600,continuous_low_noise,55,383,0.39499616267544424,53.91695250391473,205.20724450368482,5,contrarian,0.9052631578947369,True,True,True
1600,continuous_low_noise,56,378,0.45542100753553016,74.72636943515245,187.78780709206222,5,contrarian,0.8915343915343915,True,True,True
1600,continuous_low_noise,57,391,0.43070002887626696,71.12752526275371,180.79005589919598,5,contrarian,0.8797953964194374,True,True,True
1600,continuous_low_noise,58,388,0.3724416026791477,47.197188996516275,167.18332093022707,5,contrarian,0.8685567010309279,True,True,True
1600,continuous_low_noise,59,382,0.42753474813360015,65.9404388169251,169.0461600760344,5,contrarian,0.8736842105263158,True,True,True
1600,continuous_low_noise,60,387,0.3700934728097159,45.90471754371521,186.25777038942894,5,contrarian,0.8863049095607235,True,True,True
1600,continuous_low_noise,61,415,0.47828599705550334,101.48731101207048,196.72074044185445,5,contrarian,0.8840579710144928,True,True,True
1600,continuous_low_noise,62,434,0.4167813863100906,84.1032769631746,216.2778767758317,5,contrarian,0.8917050691244239,True,True,True
1600,continuous_low_noise,63,408,0.3937193433612114,63.55539114698371,206.76956355291367,5,contrarian,0.8946078431372549,True,True,True
1600,continuous_low_noise,64,403,0.40109992277003514,64.5037982253609,201.74117674073628,5,contrarian,0.8930348258706468,True,True,True
1600,continuous_low_noise,65,377,0.32788711546618754,26.17945998974251,180.1369724561288,5,contrarian,0.8856382978723404,True,True,True
1600,continuous_low_noise,66,403,0.42324037651314755,73.4264010838352,190.60845795611576,5,contrarian,0.8833746898263027,True,True,True
1600,continuous_low_noise,67,378,0.4316121545683146,65.72662301354497,219.43684348201333,5,contrarian,0.9177718832891246,True,True,True
1600,continuous_low_noise,68,383,0.4370337164958808,70.01733561714192,185.09452814575474,5,contrarian,0.887434554973822,True,True,True
1600,continuous_low_noise,69,415,0.3425175962725003,45.143424687124195,214.94080908417493,5,contrarian,0.8985507246376812,True,True,True
1600,continuous_low_noise,70,397,0.3593842602823704,45.46755252392835,247.05151609506825,5,contrarian,0.9292929292929293,True,True,True
1600,continuous_low_noise,71,425,0.3941153250415422,70.61378524885798,202.83560240678472,5,contrarian,0.8847058823529412,True,True,True
1600,continuous_low_noise,72,355,0.3988576520588825,43.916131224826586,164.99045931234832,5,contrarian,0.8813559322033898,True,True,True
1600,continuous_low_noise,73,394,0.42743163180426386,71.16592810782916,195.06082191327877,5,contrarian,0.8908629441624365,True,True,True
1600,continuous_low_noise,74,417,0.3941901440282621,67.39906365555728,217.4795861489994,5,contrarian,0.8992805755395683,True,True,True
1600,continuous_low_noise,75,408,0.4072245335021843,69.06550872450066,222.68284637752157,5,contrarian,0.9068627450980392,True,True,True
1600,continuous_low_noise,76,397,0.36614710976411274,48.15240376818004,236.14458269556127,5,contrarian,0.9217171717171717,True,True,True
1600,continuous_low_noise,77,406,0.3853050875925587,59.32878791056318,202.03281996697993,5,contrarian,0.8916256157635468,True,True,True
1600,continuous_low_noise,78,357,0.389471510046376,41.38502856655764,205.40417554773995,5,contrarian,0.9159663865546218,True,True,True
1600,continuous_low_noise,79,372,0.3608975340462321,36.76398163418165,204.90390833370213,5,contrarian,0.9086021505376344,True,True,True
1600,continuous_low_noise,80,422,0.3611454747397333,55.48321401377808,231.4266517784541,5,contrarian,0.9075829383886256,True,True,True
1600,continuous_low_noise,81,377,0.37249274461202114,42.99578217772179,183.93851344504162,5,contrarian,0.8885941644562334,True,True,True
1600,continuous_low_noise,82,393,0.3651266169685312,46.24126584146005,219.70545146604533,5,contrarian,0.910941475826972,True,True,True
1600,continuous_low_noise,83,412,0.38727307377932224,62.52047474947349,190.537606270681,5,contrarian,0.8804878048780488,True,True,True
1600,continuous_low_noise,84,408,0.3584972050831756,49.18475872954511,196.8513260885287,5,contrarian,0.8869778869778869,True,True,True
1600,continuous_low_noise,85,375,0.45593982557306983,73.52105726794682,173.4896755172384,5,contrarian,0.88,True,True,True
1600,continuous_low_noise,86,404,0.4547650924572293,86.59708144783865,188.52186242692807,5,contrarian,0.8811881188118812,True,True,True
1600,continuous_low_noise,87,420,0.4083130643947617,74.54806117543248,249.3255266042797,5,contrarian,0.9212410501193318,True,True,True
1600,continuous_low_noise,88,392,0.4400078420694544,75.21822906763789,214.6513054139242,5,contrarian,0.907928388746803,True,True,True
1600,continuous_low_noise,89,380,0.46028928192828295,77.50960552447016,214.31189223429192,5,contrarian,0.9129287598944591,True,True,True
1600,continuous_low_noise,90,410,0.37711778713517285,57.55920707256546,211.56129078845584,5,contrarian,0.8975609756097561,True,True,True
1600,continuous_low_noise,91,408,0.35233024211045305,46.66863783667432,186.0493182249698,5,contrarian,0.8774509803921569,True,True,True
1600,continuous_low_noise,92,408,0.44995270010866073,86.49860069994304,237.8894925168512,5,contrarian,0.9187192118226601,True,True,True
1600,continuous_low_noise,93,363,0.43454085169015155,60.148346206249485,203.80878876073152,5,contrarian,0.9118457300275482,True,True,True
1600,continuous_low_noise,94,375,0.4412659262947909,68.01834503859223,200.0760215173254,5,contrarian,0.9037433155080213,True,True,True
1600,continuous_low_noise,95,403,0.3765989921339697,54.62992317902652,245.05101574651397,5,contrarian,0.9253731343283582,True,True,True
1600,continuous_low_noise,96,407,0.3911506002242546,62.104700178166965,193.0738657941428,5,contrarian,0.8842364532019704,True,True,True
1600,continuous_low_noise,97,404,0.3496071676258458,44.11327981595973,236.13473163342195,5,contrarian,0.9183168316831684,True,True,True
1600,continuous_low_noise,98,382,0.4918803666358339,90.5204650847784,179.21138828346565,5,contrarian,0.8821989528795812,True,True,True
1600,continuous_low_noise,99,406,0.39275810166293623,62.35471162313645,214.4968822302725,5,contrarian,0.9014778325123153,True,True,True
1600,censored_execution_noise,0,403,0.3562539830903679,46.430884534455004,192.7221715487308,5,contrarian,0.8855721393034826,True,True,True
1600,censored_execution_noise,1,404,0.4065536323405801,67.11965156071237,160.70046969477508,5,contrarian,0.8575,True,True,True
1600,censored_execution_noise,2,384,0.4284581294205115,67.17261031976236,161.31035627359188,5,contrarian,0.8645833333333334,True,True,True
1600,censored_execution_noise,3,373,0.4449932820009219,68.50375861654626,173.92497100258484,5,contrarian,0.8817204301075269,True,True,True
1600,censored_execution_noise,4,385,0.4258399846253737,66.604358395084,164.79579142770817,5,contrarian,0.8675324675324675,True,True,True
1600,censored_execution_noise,5,396,0.35757492144621195,44.38028196348276,154.2637159652217,5,contrarian,0.8531645569620253,True,True,True
1600,censored_execution_noise,6,377,0.4153297071827838,59.14531706689931,172.2567727295252,5,contrarian,0.8779840848806366,True,True,True
1600,censored_execution_noise,7,438,0.43235276862028593,92.63776629834221,191.02721413187012,5,contrarian,0.871264367816092,True,True,True
1600,censored_execution_noise,8,397,0.4217206637997892,70.21510472034358,176.34895469951752,5,contrarian,0.8737373737373737,True,True,True
1600,censored_execution_noise,9,420,0.42604079830870284,81.99370941928777,173.72399142174802,5,contrarian,0.861904761904762,True,True,True
1600,censored_execution_noise,10,432,0.36760723023985703,62.00299015425807,180.81634615641215,5,contrarian,0.8648018648018648,True,True,True
1600,censored_execution_noise,11,415,0.3901669541109216,64.91790819006906,212.6549387971488,5,contrarian,0.8963855421686747,True,True,True
1600,censored_execution_noise,12,346,0.33998385522371005,19.85735839578429,133.49123149782903,5,contrarian,0.8521739130434782,True,True,True
1600,censored_execution_noise,13,352,0.36577223835719264,31.04050682254045,138.1194452624097,5,contrarian,0.8547008547008547,True,True,True
1600,censored_execution_noise,14,417,0.4746435021089712,100.948113975213,182.1248778828601,5,contrarian,0.8705035971223022,True,True,True
1600,censored_execution_noise,15,384,0.3829442475280338,49.69527967305092,172.271253811355,5,contrarian,0.875,True,True,True
1600,censored_execution_noise,16,422,0.38149319885548005,64.06995359062321,186.13086731137594,5,contrarian,0.8720379146919431,True,True,True
1600,censored_execution_noise,17,415,0.4155065653378844,75.4338468492586,194.62539978637562,5,contrarian,0.8819277108433735,True,True,True
1600,censored_execution_noise,18,393,0.413224902428486,65.14389202722226,150.20767121104976,5,contrarian,0.8498727735368957,True,True,True
1600,censored_execution_noise,19,439,0.4240047363585268,89.4171328211704,205.57244110520136,5,contrarian,0.8815489749430524,True,True,True
1600,censored_execution_noise,20,433,0.44336066831347454,95.18357534551465,212.42268275711515,5,contrarian,0.8891454965357968,True,True,True
1600,censored_execution_noise,21,404,0.36542150115268995,50.502270560804746,166.43877315885817,5,contrarian,0.8613861386138614,True,True,True
1600,censored_execution_noise,22,412,0.3932367666245452,64.97751620170536,145.09588888579307,5,contrarian,0.837378640776699,True,True,True
1600,censored_execution_noise,23,349,0.40808076719396363,44.67596004611802,185.19221644733568,5,contrarian,0.9025787965616046,True,True,True
1600,censored_execution_noise,24,432,0.3373916203112003,48.949846665078354,189.7819034391046,5,contrarian,0.872093023255814,True,True,True
1600,censored_execution_noise,25,407,0.3861947555659537,60.087671402238485,188.0906420258864,5,contrarian,0.8796068796068796,True,True,True
1600,censored_execution_noise,26,413,0.41331589701547905,73.67497538079475,152.3061193558714,5,contrarian,0.8446601941747572,True,True,True
1600,censored_execution_noise,27,404,0.2810428662690981,16.413302067833627,129.3268171952406,5,contrarian,0.8238213399503722,True,True,True
1600,censored_execution_noise,28,454,0.4337009321143652,100.35750555673123,181.23473087451066,5,contrarian,0.8565121412803532,True,True,True
1600,censored_execution_noise,29,372,0.45334906302646377,71.15595041482783,172.28922910833685,5,contrarian,0.8810810810810811,True,True,True
1600,censored_execution_noise,30,427,0.44584557168885536,93.5141797798704,198.6537058133885,5,contrarian,0.8805620608899297,True,True,True
1600,censored_execution_noise,31,404,0.35801864951261164,47.51151849821311,159.67519348099157,5,contrarian,0.8557213930348259,True,True,True
1600,censored_execution_noise,32,427,0.405449223841496,76.26493924904796,179.23651809573587,5,contrarian,0.8641686182669789,True,True,True
1600,censored_execution_noise,33,416,0.37007093744704833,56.95970300449709,212.6549387971488,5,contrarian,0.8963855421686747,True,True,True
1600,censored_execution_noise,34,460,0.37801093770994426,77.41425931057935,202.78134548635902,5,contrarian,0.8717391304347826,True,True,True
1600,censored_execution_noise,35,389,0.33187300471103515,31.79975891049655,149.64978117095956,5,contrarian,0.8508997429305912,True,True,True
1600,censored_execution_noise,36,410,0.466439454864885,94.18109084174743,152.4835754696262,5,contrarian,0.8459657701711492,True,True,True
1600,censored_execution_noise,37,411,0.4451346031519946,85.90275839788605,158.22018274127177,5,contrarian,0.8512195121951219,True,True,True
1600,censored_execution_noise,38,394,0.38572322912126167,54.73281745072629,175.9227382657582,5,contrarian,0.875,True,True,True
1600,censored_execution_noise,39,425,0.40287857956410983,74.33816842094923,191.33627363838497,5,contrarian,0.8752941176470588,True,True,True
1600,censored_execution_noise,40,423,0.40647652452117405,75.03103312459139,198.27431857420123,5,contrarian,0.8817966903073287,True,True,True
1600,censored_execution_noise,41,435,0.43583672729837686,92.82089109914831,155.12038784104175,5,contrarian,0.8390804597701149,True,True,True
1600,censored_execution_noise,42,361,0.34626045740803557,27.387900638965107,130.08933312101152,5,contrarian,0.8416666666666667,True,True,True
1600,censored_execution_noise,43,395,0.35027436126666434,41.127607104717825,175.54394680288078,5,contrarian,0.8734177215189873,True,True,True
1600,censored_execution_noise,44,391,0.44826816278021947,77.99666561919913,174.30908379653982,5,contrarian,0.8743589743589744,True,True,True
1600,censored_execution_noise,45,392,0.3542045460470718,41.5833370268639,186.6040603499673,5,contrarian,0.8849104859335039,True,True,True
1600,censored_execution_noise,46,385,0.4447772748686119,73.89521513873072,199.85691859876286,5,contrarian,0.8987012987012987,True,True,True
1600,censored_execution_noise,47,411,0.38034352509020725,59.27362531449144,173.83264455579913,5,contrarian,0.8658536585365854,True,True,True
1600,censored_execution_noise,48,375,0.37425123497188856,42.887835792503836,172.67436289575363,5,contrarian,0.8796791443850267,True,True,True
1600,censored_execution_noise,49,384,0.41482018132914106,61.935638252676114,145.82267571980654,5,contrarian,0.8489583333333334,True,True,True
1600,censored_execution_noise,50,390,0.37934828292841105,50.658312686541734,135.82655591698315,5,contrarian,0.8358974358974359,True,True,True
1600,censored_execution_noise,51,361,0.3793555894007821,39.33524328834662,174.99717544401244,5,contrarian,0.8885793871866295,True,True,True
1600,censored_execution_noise,52,382,0.3966968650769639,54.16036748929004,176.32469172263012,5,contrarian,0.8795811518324608,True,True,True
1600,censored_execution_noise,53,375,0.3687216603947286,40.81424532606886,159.55893504266055,5,contrarian,0.8666666666666667,True,True,True
1600,censored_execution_noise,54,371,0.4556405109205911,71.54157214799902,122.69029980816002,5,contrarian,0.8292682926829268,True,True,True
1600,censored_execution_noise,55,367,0.4147764314067654,54.67735802445593,135.36679164894488,5,contrarian,0.8446866485013624,True,True,True
1600,censored_execution_noise,56,410,0.44320338212593663,84.65430101877861,187.67308337018625,5,contrarian,0.8780487804878049,True,True,True
1600,censored_execution_noise,57,364,0.3431750533555433,27.336820656326196,189.85846720713425,5,contrarian,0.9005524861878453,True,True,True
1600,censored_execution_noise,58,417,0.43242425804321916,83.34268919979439,181.32521349425332,5,contrarian,0.8701923076923077,True,True,True
1600,censored_execution_noise,59,391,0.31049096740627463,24.12578222798672,180.79005589919598,5,contrarian,0.8797953964194374,True,True,True
1600,censored_execution_noise,60,409,0.4637009866877304,92.58310542557265,172.24934848421276,5,contrarian,0.8651960784313726,True,True,True
1600,censored_execution_noise,61,410,0.43155422558655904,79.87814683763379,214.71180662839475,5,contrarian,0.9,True,True,True
1600,censored_execution_noise,62,433,0.3690605478326485,63.01162317731699,176.03140334685185,5,contrarian,0.859122401847575,True,True,True
1600,censored_execution_noise,63,417,0.4586085761159943,94.26154983614163,199.18942514447698,5,contrarian,0.8848920863309353,True,True,True
1600,censored_execution_noise,64,437,0.46055927464150953,104.51986689434409,192.63055589842,5,contrarian,0.8718535469107551,True,True,True
1600,censored_execution_noise,65,410,0.283885243439808,19.333864157465854,165.11632557112472,5,contrarian,0.8581907090464548,True,True,True
1600,censored_execution_noise,66,399,0.4254317405096757,72.56207032415708,167.02240175797672,5,contrarian,0.864321608040201,True,True,True
1600,censored_execution_noise,67,415,0.40967597649317683,73.01415247870497,209.5606325591299,5,contrarian,0.8939759036144578,True,True,True
1600,censored_execution_noise,68,416,0.4672970988685069,97.40578615582386,175.1049243904722,5,contrarian,0.8650602409638555,True,True,True
1600,censored_execution_noise,69,389,0.3800019559321507,50.521920935510494,161.79939191386427,5,contrarian,0.8634020618556701,True,True,True
1600,censored_execution_noise,70,412,0.3767368896515976,58.17956688885093,161.5225161702402,5,contrarian,0.8540145985401459,True,True,True
1600,censored_execution_noise,71,419,0.3489015843555955,49.23472797572151,183.72574802189249,5,contrarian,0.8711217183770883,True,True,True
1600,censored_execution_noise,72,426,0.42026182284477687,82.15797794732944,181.12744782746927,5,contrarian,0.8661971830985915,True,True,True
1600,censored_execution_noise,73,443,0.385592039354334,74.14362851744882,183.081624775279,5,contrarian,0.8619909502262444,True,True,True
1600,censored_execution_noise,74,352,0.3277218856075493,17.646782654665984,166.25941193963018,5,contrarian,0.8835227272727273,True,True,True
1600,censored_execution_noise,75,377,0.3852198881686991,47.79391529858938,168.61976935695176,5,contrarian,0.875,True,True,True
1600,censored_execution_noise,76,412,0.4058763906313524,70.18504129250991,147.47316144047866,5,contrarian,0.8398058252427184,True,True,True
1600,censored_execution_noise,77,444,0.41218043390319964,86.3463186692642,178.6286067163818,5,contrarian,0.8577878103837472,True,True,True
1600,censored_execution_noise,78,394,0.38539069699435374,54.60179979272456,178.74701675897552,5,contrarian,0.8775510204081632,True,True,True
1600,censored_execution_noise,79,413,0.41379112130597484,73.87124301276951,154.00219784268046,5,contrarian,0.8467153284671532,True,True,True
1600,censored_execution_noise,80,406,0.389372187095469,60.98003030874476,152.66886448432638,5,contrarian,0.8472906403940886,True,True,True
1600,censored_execution_noise,81,380,0.46514582805584404,79.35509305294336,203.49522378733485,5,contrarian,0.9047619047619048,True,True,True
1600,censored_execution_noise,82,434,0.44050867711843567,94.40092117399637,131.77337743946606,5,contrarian,0.815668202764977,True,True,True
1600,censored_execution_noise,83,418,0.34112036233773746,45.6216754154877,176.6877502150698,5,contrarian,0.8657074340527577,True,True,True
1600,censored_execution_noise,84,389,0.43328982348259554,71.25090141263355,143.92431048263703,5,contrarian,0.845360824742268,True,True,True
1600,censored_execution_noise,85,414,0.3870720362768958,63.23488422044781,192.9888691977397,5,contrarian,0.8813559322033898,True,True,True
1600,censored_execution_noise,86,405,0.3932297146823798,62.141482869116786,139.16634798723192,5,contrarian,0.8341584158415841,True,True,True
1600,censored_execution_noise,87,417,0.40404379713916116,71.50803700280221,167.97457142404284,5,contrarian,0.8581730769230769,True,True,True
1600,censored_execution_noise,88,379,0.3749422051652676,44.69154465025609,155.79442651369075,5,contrarian,0.8620689655172413,True,True,True
1600,censored_execution_noise,89,400,0.3376733468710465,37.89556118870773,183.62549019955836,5,contrarian,0.8793969849246231,True,True,True
1600,censored_execution_noise,90,385,0.436620214398689,70.75474685781037,175.90779079305568,5,contrarian,0.8779220779220779,True,True,True
1600,censored_execution_noise,91,392,0.47024893519093897,87.07273757125982,127.36786202398608,5,contrarian,0.8260869565217391,True,True,True
1600,censored_execution_noise,92,469,0.39961751788176353,91.05847535364381,226.4906187140453,5,contrarian,0.8867521367521367,True,True,True
1600,censored_execution_noise,93,492,0.44155253732368305,121.16329778578476,197.08033849465954,5,contrarian,0.8571428571428571,True,True,True
1600,censored_execution_noise,94,397,0.3568571082676511,44.46427317408477,209.1870192424908,5,contrarian,0.9015151515151515,True,True,True
1600,censored_execution_noise,95,378,0.44859510304440625,72.14617753750763,148.7782324544286,5,contrarian,0.8544973544973545,True,True,True
1600,censored_execution_noise,96,383,0.405399187526666,57.901311021932656,194.20487157681555,5,contrarian,0.8952879581151832,True,True,True
1600,censored_execution_noise,97,404,0.35014366060328367,44.33002297884461,158.66463120523187,5,contrarian,0.8539603960396039,True,True,True
1600,censored_execution_noise,98,358,0.4269814719947957,55.214097121042286,127.83878369776593,5,contrarian,0.8403361344537815,True,True,True
1600,censored_execution_noise,99,381,0.3634891011804205,41.100264648848196,180.48851410794435,5,contrarian,0.8842105263157894,True,True,True
3200,continuous_low_noise,0,825,0.38355561239276514,209.90311814202732,363.95106791596686,5,contrarian,0.8712029161603888,True,True,True
3200,continuous_low_noise,1,819,0.39410648174721363,216.2083654508998,406.8403703200216,5,contrarian,0.8901098901098901,True,True,True
3200,continuous_low_noise,2,738,0.4003930633849236,188.46673783647125,401.08624808624234,5,contrarian,0.9051490514905149,True,True,True
3200,continuous_low_noise,3,813,0.3947908272138283,214.3656054395655,439.09816828157454,5,contrarian,0.9048207663782447,True,True,True
3200,continuous_low_noise,4,780,0.4365523823635801,233.72334058805393,378.8209466900415,5,contrarian,0.8868894601542416,True,True,True
3200,continuous_low_noise,5,807,0.43047103971429224,240.75638457481807,444.63342659887087,5,contrarian,0.9079601990049752,True,True,True
3200,continuous_low_noise,6,837,0.45710341202715665,276.1347186839786,453.138050001063,5,contrarian,0.9051620648259304,True,True,True
3200,continuous_low_noise,7,803,0.41661899210044323,227.88841581698915,418.03633273491243,5,contrarian,0.8978829389788294,True,True,True
3200,continuous_low_noise,8,787,0.3980999934670223,206.55687895649692,407.6630550887161,5,contrarian,0.8970775095298602,True,True,True
3200,continuous_low_noise,9,801,0.410876936860527,222.44436072349453,450.30724090002974,5,contrarian,0.9111389236545682,True,True,True
3200,continuous_low_noise,10,802,0.39953453704082004,213.76434724430254,487.7106512131129,5,contrarian,0.9239401496259352,True,True,True
3200,continuous_low_noise,11,789,0.44955866243936404,247.96533327643425,451.7747564870372,5,contrarian,0.9138149556400507,True,True,True
3200,continuous_low_noise,12,800,0.3759310688986476,194.0710775592072,508.0068108594719,5,contrarian,0.93125,True,True,True
3200,continuous_low_noise,13,782,0.3837644179361272,193.32758879818476,358.87143816943075,5,contrarian,0.8772378516624041,True,True,True
3200,continuous_low_noise,14,726,0.4253580919337977,201.71999178666158,392.35473342770536,5,contrarian,0.9046961325966851,True,True,True
3200,continuous_low_noise,15,816,0.3938458845118305,214.79614081726314,400.51289147479343,5,contrarian,0.8883435582822086,True,True,True
3200,continuous_low_noise,16,810,0.44303875401658765,252.24483917618898,445.6377343982572,5,contrarian,0.907292954264524,True,True,True
3200,continuous_low_noise,17,794,0.37237414249904144,188.95707033606618,412.7266479084749,5,contrarian,0.8978562421185372,True,True,True
3200,continuous_low_noise,18,783,0.44075452832988216,238.34027898352474,382.9580205507519,5,contrarian,0.8876117496807152,True,True,True
3200,continuous_low_noise,19,818,0.4512178728039431,262.52562182391637,425.8808552551385,5,contrarian,0.8982843137254902,True,True,True
3200,continuous_low_noise,20,792,0.4121743165028326,219.72267174102623,404.8136996425786,5,contrarian,0.8950695322376738,True,True,True
3200,continuous_low_noise,21,784,0.4764819885708088,266.7970340159259,402.607034027399,5,contrarian,0.8962868117797695,True,True,True
3200,continuous_low_noise,22,797,0.40256504857847175,214.1534448523082,427.99004923661823,5,contrarian,0.9032663316582915,True,True,True
3200,continuous_low_noise,23,803,0.4006018984870394,215.0266896454259,404.809207408742,5,contrarian,0.8927680798004988,True,True,True
3200,continuous_low_noise,24,816,0.4115515308733882,229.24394824829423,411.7887066456595,5,contrarian,0.8931203931203932,True,True,True
3200,continuous_low_noise,25,774,0.4096292090575304,210.2315513768837,356.440431293181,5,contrarian,0.8782383419689119,True,True,True
3200,continuous_low_noise,26,831,0.36781205360821734,199.1562229576464,401.029559213921,5,contrarian,0.8855421686746988,True,True,True
