ticket,role,observed_timestamp,observed_entry_minute,control_timestamp,state_similarity,event_sequence_similarity,observed_event_cross_prior_high_10,control_event_cross_prior_high_10,observed_event_cross_prior_low_10,control_event_cross_prior_low_10,observed_event_cross_prior_high_20,control_event_cross_prior_high_20,observed_event_cross_prior_low_20,control_event_cross_prior_low_20,observed_event_cross_session_high,control_event_cross_session_high,observed_event_cross_session_low,control_event_cross_session_low,observed_event_cross_vwap,control_event_cross_vwap,observed_event_cross_ema20,control_event_cross_ema20,observed_event_large_body_expansion,control_event_large_body_expansion,observed_event_compression_to_expansion,control_event_compression_to_expansion,observed_event_higher_low_break,control_event_higher_low_break,observed_event_lower_high_break,control_event_lower_high_break,observed_event_false_break_high,control_event_false_break_high,observed_event_false_break_low,control_event_false_break_low,observed_event_impulse_pullback_cont_up,control_event_impulse_pullback_cont_up,observed_event_impulse_pullback_cont_down,control_event_impulse_pullback_cont_down,observed_event_immediate_reversal,control_event_immediate_reversal,observed_boundary_5,control_boundary_5,observed_boundary_15,control_boundary_15,observed_boundary_30,control_boundary_30,observed_boundary_60,control_boundary_60
91267485,before,2026-04-10 08:30:33,2026-04-10 08:30:00,2026-04-10 08:02:00,0.1283561661985251,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
91267485,after,2026-04-10 08:30:33,2026-04-10 08:30:00,2026-04-10 08:44:00,0.16286713104999823,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
91276550,before,2026-04-10 14:42:46,2026-04-10 14:42:00,2026-04-10 14:03:00,0.1468939577859291,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91276550,after,2026-04-10 14:42:46,2026-04-10 14:42:00,2026-04-10 14:56:00,0.1380618903342147,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91352434,before,2026-04-13 09:00:33,2026-04-13 09:00:00,2026-04-13 08:58:00,0.32499313733736096,0.7058823529411765,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
91352434,after,2026-04-13 09:00:33,2026-04-13 09:00:00,2026-04-13 09:31:00,0.26519154425485925,0.7647058823529411,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
91356501,before,2026-04-13 11:14:05,2026-04-13 11:14:00,2026-04-13 10:30:00,0.13798158973583285,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
91356501,after,2026-04-13 11:14:05,2026-04-13 11:14:00,2026-04-13 11:25:00,0.18857814131577186,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91397685,before,2026-04-13 18:37:59,2026-04-13 18:37:00,2026-04-13 18:35:00,0.4174849074635077,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91397685,after,2026-04-13 18:37:59,2026-04-13 18:37:00,2026-04-13 19:11:00,0.2552784184838798,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91431248,before,2026-04-14 09:44:43,2026-04-14 09:44:00,2026-04-14 09:31:00,0.09534756890705592,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91431248,after,2026-04-14 09:44:43,2026-04-14 09:44:00,2026-04-14 11:10:00,0.28862883674345213,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91448019,before,2026-04-14 15:20:42,2026-04-14 15:20:00,2026-04-14 15:05:00,0.13928678367764027,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
91448019,after,2026-04-14 15:20:42,2026-04-14 15:20:00,2026-04-14 15:57:00,0.09360523457636982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91488864,before,2026-04-14 20:38:32,2026-04-14 20:38:00,2026-04-14 20:21:00,0.13172849277091342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91488864,after,2026-04-14 20:38:32,2026-04-14 20:38:00,2026-04-14 20:44:00,0.14372557830595165,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91515698,before,2026-04-15 09:13:14,2026-04-15 09:13:00,2026-04-15 09:11:00,0.17715075158544447,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91515698,after,2026-04-15 09:13:14,2026-04-15 09:13:00,2026-04-15 09:29:00,0.07104536305179515,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91531357,before,2026-04-15 16:00:14,2026-04-15 16:00:00,2026-04-15 15:45:00,0.05093166600397858,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
91531357,after,2026-04-15 16:00:14,2026-04-15 16:00:00,2026-04-15 16:05:00,0.13842565644350127,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
91585973,before,2026-04-16 09:43:59,2026-04-16 09:43:00,2026-04-16 09:20:00,0.4031920061267871,0.7647058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91585973,after,2026-04-16 09:43:59,2026-04-16 09:43:00,2026-04-16 09:52:00,0.28539979863916964,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91596159,before,2026-04-16 15:36:23,2026-04-16 15:36:00,2026-04-16 14:58:00,0.32357678003523804,0.7058823529411765,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91596159,after,2026-04-16 15:36:23,2026-04-16 15:36:00,2026-04-16 16:39:00,0.26068265685232767,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91645065,before,2026-04-17 08:14:54,2026-04-17 08:14:00,2026-04-17 08:12:00,0.14736233186860656,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91645065,after,2026-04-17 08:14:54,2026-04-17 08:14:00,2026-04-17 08:26:00,0.30290833344656215,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91655142,before,2026-04-17 13:51:42,2026-04-17 13:51:00,2026-04-17 13:13:00,0.18840620570645078,0.7647058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91655142,after,2026-04-17 13:51:42,2026-04-17 13:51:00,2026-04-17 13:53:00,0.1134324092637247,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91740834,before,2026-04-20 08:41:45,2026-04-20 08:41:00,2026-04-20 08:23:00,0.1340701296962858,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91740834,after,2026-04-20 08:41:45,2026-04-20 08:41:00,2026-04-20 09:15:00,0.13819464335226214,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91776198,before,2026-04-20 18:25:31,2026-04-20 18:25:00,2026-04-20 18:12:00,0.31909607839616233,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91776198,after,2026-04-20 18:25:31,2026-04-20 18:25:00,2026-04-20 18:27:00,0.2672588725453601,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91797166,before,2026-04-21 07:24:24,2026-04-21 07:24:00,2026-04-21 07:12:00,0.09216592891192732,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91797166,after,2026-04-21 07:24:24,2026-04-21 07:24:00,2026-04-21 07:34:00,0.10233777580494544,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91806444,before,2026-04-21 10:42:50,2026-04-21 10:42:00,2026-04-21 10:32:00,0.09431649850932945,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91806444,after,2026-04-21 10:42:50,2026-04-21 10:42:00,2026-04-21 11:02:00,0.1730775197404824,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91824729,before,2026-04-21 17:01:47,2026-04-21 17:01:00,2026-04-21 16:09:00,0.20039373029602336,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91824729,after,2026-04-21 17:01:47,2026-04-21 17:01:00,2026-04-21 17:44:00,0.28152654713820496,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91863976,before,2026-04-22 08:22:08,2026-04-22 08:22:00,2026-04-22 08:20:00,0.14261683319798765,0.9411764705882353,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91863976,after,2026-04-22 08:22:08,2026-04-22 08:22:00,2026-04-22 08:24:00,0.5995845857360906,0.7647058823529411,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91873683,before,2026-04-22 15:29:56,2026-04-22 15:29:00,2026-04-22 15:26:00,0.1916041581016961,0.8823529411764706,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91873683,after,2026-04-22 15:29:56,2026-04-22 15:29:00,2026-04-22 16:44:00,0.33325319903881256,0.8823529411764706,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91919177,before,2026-04-23 08:30:37,2026-04-23 08:30:00,2026-04-23 08:26:00,0.09004141570129573,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
91919177,after,2026-04-23 08:30:37,2026-04-23 08:30:00,2026-04-23 08:38:00,0.24210804669939917,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
91954421,before,2026-04-23 20:58:13,2026-04-23 20:58:00,2026-04-23 20:52:00,0.515955635412292,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91954421,after,2026-04-23 20:58:13,2026-04-23 20:58:00,2026-04-23 21:00:00,0.7311785439784175,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
91973017,before,2026-04-24 11:25:06,2026-04-24 11:25:00,2026-04-24 11:12:00,0.27079076353596265,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91973017,after,2026-04-24 11:25:06,2026-04-24 11:25:00,2026-04-24 11:47:00,0.12694545791624853,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91984519,before,2026-04-24 16:32:20,2026-04-24 16:32:00,2026-04-24 15:51:00,0.17240224539920934,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91984519,after,2026-04-24 16:32:20,2026-04-24 16:32:00,2026-04-24 16:35:00,0.1860535546037275,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92024986,before,2026-04-27 06:37:58,2026-04-27 06:37:00,2026-04-27 06:33:00,0.16653386233532222,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92024986,after,2026-04-27 06:37:58,2026-04-27 06:37:00,2026-04-27 06:41:00,0.13547217577047269,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92029007,before,2026-04-27 11:51:00,2026-04-27 11:51:00,2026-04-27 11:19:00,0.16986589801557858,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92029007,after,2026-04-27 11:51:00,2026-04-27 11:51:00,2026-04-27 12:14:00,0.2709947932066631,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92067522,before,2026-04-28 09:04:14,2026-04-28 09:04:00,2026-04-28 09:00:00,0.20113765118205634,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
92067522,after,2026-04-28 09:04:14,2026-04-28 09:04:00,2026-04-28 09:39:00,0.24334984170417107,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92099847,before,2026-04-28 19:35:59,2026-04-28 19:35:00,2026-04-28 19:17:00,0.12807958439271733,0.8235294117647058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92099847,after,2026-04-28 19:35:59,2026-04-28 19:35:00,2026-04-28 19:44:00,0.19416484553793723,0.8823529411764706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92117158,before,2026-04-29 09:00:38,2026-04-29 09:00:00,2026-04-29 08:58:00,0.3197942474104149,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
92117158,after,2026-04-29 09:00:38,2026-04-29 09:00:00,2026-04-29 09:16:00,0.11751418754763579,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
92125361,before,2026-04-29 13:38:23,2026-04-29 13:38:00,2026-04-29 13:01:00,0.5925435719656184,0.7647058823529411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125361,after,2026-04-29 13:38:23,2026-04-29 13:38:00,2026-04-29 15:24:00,0.27633014883771784,0.7647058823529411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92181621,before,2026-04-30 13:58:53,2026-04-30 13:58:00,2026-04-30 13:56:00,0.09821704696988763,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92181621,after,2026-04-30 13:58:53,2026-04-30 13:58:00,2026-04-30 14:20:00,0.25368847382929344,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92218142,before,2026-05-01 09:16:51,2026-05-01 09:16:00,2026-05-01 09:12:00,0.11428426431427913,0.7058823529411765,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92218142,after,2026-05-01 09:16:51,2026-05-01 09:16:00,2026-05-01 09:18:00,0.029321225172022358,1.0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92274667,before,2026-05-04 08:18:10,2026-05-04 08:18:00,2026-05-04 08:14:00,0.19162335864005922,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92274667,after,2026-05-04 08:18:10,2026-05-04 08:18:00,2026-05-04 09:02:00,0.20221475503645234,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92286476,before,2026-05-04 13:52:28,2026-05-04 13:52:00,2026-05-04 13:45:00,0.39647864484755346,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92286476,after,2026-05-04 13:52:28,2026-05-04 13:52:00,2026-05-04 13:58:00,0.2195486586671025,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92319804,before,2026-05-04 20:24:33,2026-05-04 20:24:00,2026-05-04 20:16:00,0.09132932534501159,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92319804,after,2026-05-04 20:24:33,2026-05-04 20:24:00,2026-05-04 20:33:00,0.19793594150844418,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92331897,before,2026-05-05 06:17:31,2026-05-05 06:17:00,2026-05-05 06:14:00,0.0921349319721327,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92331897,after,2026-05-05 06:17:31,2026-05-05 06:17:00,2026-05-05 06:38:00,0.22038800628141147,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92342438,before,2026-05-05 13:41:28,2026-05-05 13:41:00,2026-05-05 13:28:00,0.19691407004957215,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92342438,after,2026-05-05 13:41:28,2026-05-05 13:41:00,2026-05-05 13:47:00,0.26357242295790984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92396538,before,2026-05-06 08:30:50,2026-05-06 08:30:00,2026-05-06 07:45:00,0.173270714240533,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
92396538,after,2026-05-06 08:30:50,2026-05-06 08:30:00,2026-05-06 09:52:00,0.21640803210162934,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
92408965,before,2026-05-06 12:41:15,2026-05-06 12:41:00,2026-05-06 12:39:00,0.04020760319338593,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92408965,after,2026-05-06 12:41:15,2026-05-06 12:41:00,2026-05-06 12:48:00,0.26143897286022405,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92461110,before,2026-05-07 07:56:52,2026-05-07 07:56:00,2026-05-07 07:54:00,0.04859732632517343,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92461110,after,2026-05-07 07:56:52,2026-05-07 07:56:00,2026-05-07 08:29:00,0.13931516642812503,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92535886,before,2026-05-07 19:37:09,2026-05-07 19:37:00,2026-05-07 19:35:00,0.19234339729710648,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92535886,after,2026-05-07 19:37:09,2026-05-07 19:37:00,2026-05-07 19:49:00,0.1726366806971515,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92561346,before,2026-05-08 09:30:27,2026-05-08 09:30:00,2026-05-08 08:50:00,0.2453148013619044,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
92561346,after,2026-05-08 09:30:27,2026-05-08 09:30:00,2026-05-08 09:44:00,0.3404162217717719,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
92611594,before,2026-05-11 07:03:52,2026-05-11 07:03:00,2026-05-11 07:01:00,0.10460893737136873,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92611594,after,2026-05-11 07:03:52,2026-05-11 07:03:00,2026-05-11 07:06:00,0.129149912026829,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92626347,before,2026-05-11 15:38:02,2026-05-11 15:38:00,2026-05-11 15:31:00,0.13265945953504593,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92626347,after,2026-05-11 15:38:02,2026-05-11 15:38:00,2026-05-11 15:40:00,0.11508802865791135,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92649888,before,2026-05-12 05:30:04,2026-05-12 05:30:00,2026-05-12 05:24:00,0.14249386754440818,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
92649888,after,2026-05-12 05:30:04,2026-05-12 05:30:00,2026-05-12 06:03:00,0.1316883275950267,0.8823529411764706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
