ticket,trade_time,control_time,state_similarity,trade_cooldown_log_seconds,trade_seconds_since_last_entry,trade_trades_today_before,trade_trades_prev_hour,trade_trades_session_before,trade_active_positions_before_candidate,trade_m1_atr_ratio,trade_m1_range,trade_m1_return_5,trade_m1_ema20_dist,trade_m15_price_ema20,trade_h1_price_ema20,control_cooldown_log_seconds,control_seconds_since_last_entry,control_trades_today_before,control_trades_prev_hour,control_trades_session_before,control_active_positions_before_candidate,control_m1_atr_ratio,control_m1_range,control_m1_return_5,control_m1_ema20_dist,control_m15_price_ema20,control_h1_price_ema20
96113042,2026-08-12 15:00:05,2026-08-12 14:00:00,0.26541063817373456,11.483733495437338,97727.0,0.0,0.0,0.0,0,0.00027594954,1.2,-0.00031716868,-0.44345319,0.46033767,1.056147,11.445962674331183,94127.0,0.0,0.0,0.0,0,0.00034355954,0.74000001,0.0004806793,0.21130109,0.6297555,1.1235695
96202433,2026-08-13 08:13:29,2026-08-13 07:43:00,0.41866940963544585,11.0276051316126,61975.0,0.0,0.0,0.0,0,0.00044164242,1.4400001,0.00083484704,1.4002087,-1.04462,-0.50753057,10.997924469793757,60175.0,0.0,0.0,0.0,0,0.00033130951,1.53,-0.00025915718,0.029337315,-1.1486759,-0.40212336
96325914,2026-08-14 08:00:52,2026-08-14 07:30:00,0.599656584625095,11.355967515111775,85591.0,0.0,0.0,0.0,0,0.00023023681,1.8,0.00051566237,1.6958982,-0.2472235,-1.5147767,11.334683575007217,83791.0,0.0,0.0,0.0,0,0.00024379238,1.13,-0.0003813552,-0.83720535,-0.51989728,-1.7761585
96332229,2026-08-14 08:50:02,2026-08-14 08:20:00,1.2688807915704003,7.508787170634276,2948.0,1.0,1.0,1.0,0,0.00051699602,3.26,0.0014684577,1.5324529,-1.1256272,-1.5147767,3.1780538303479458,1148.0,1.0,1.0,1.0,0,0.00032106016,1.01,-0.00029860731,-1.5740587,-1.0532867,-1.5147767
96391293,2026-08-17 07:49:26,2026-08-17 07:19:00,0.4537208710654581,12.432004306452018,255538.0,0.0,0.0,0.0,0,0.00035416291,1.39,0.000293499,1.4464643,0.44619349,1.1393629,12.424798452967835,253738.0,0.0,0.0,0.0,0,0.00033117499,1.0700001,-0.00043651889,-0.42800722,0.8543992,1.1393629
96484066,2026-08-18 06:00:51,2026-08-18 05:30:00,0.4456883651482306,11.276075914099845,79834.0,0.0,0.0,0.0,0,0.00040058105,1.04,0.00045478682,1.0851469,-1.7567962,-0.51725888,11.253001221229495,78034.0,0.0,0.0,0.0,0,0.00041048074,1.03,-0.00044279388,-0.63032091,-1.9149029,-0.076045744
96566692,2026-08-19 08:06:43,2026-08-19 07:36:00,0.20162661260557407,11.360776114480084,93909.0,0.0,0.0,0.0,0,0.00030857025,1.41,-0.00038403651,-0.20127092,-0.30631557,-0.82039964,11.33959536361373,92109.0,0.0,0.0,0.0,0,0.00024968135,1.1,-0.00023441621,-0.97211015,-0.01347549,-0.4844307
96653069,2026-08-20 08:03:17,2026-08-20 07:03:00,0.2867043428623986,11.358409718514256,86177.0,0.0,0.0,0.0,0,0.00030454953,1.22,0.00019382112,0.24518783,-0.95750636,1.0919054,11.315486209444275,82577.0,0.0,0.0,0.0,0,0.00031425941,1.4,-0.00033558501,0.092252605,0.010689309,1.7176572
96756936,2026-08-21 08:11:26,2026-08-21 07:41:00,0.45353504360392066,11.355335544395457,86863.0,0.0,0.0,0.0,0,0.00032783733,2.24,-0.00076891301,-2.0856688,1.0323256,1.4229412,11.334038004910555,85063.0,0.0,0.0,0.0,0,0.00039485117,1.5700001,-0.00033011907,-0.29709682,1.9208353,1.2643958
96882975,2026-08-24 07:34:43,2026-08-24 07:04:00,0.6062831429368291,12.455768542473388,256954.0,0.0,0.0,0.0,0,0.00050363661,4.8699999,-0.0014934879,-2.0743082,0.5859108,1.6722667,12.44873250864639,255154.0,0.0,0.0,0.0,0,0.00044994467,3.73,8.1877406e-05,-0.10610048,0.75461233,1.6722667
97042659,2026-08-25 08:04:19,2026-08-25 07:04:00,0.13069678434608592,11.364611054276669,88157.0,0.0,0.0,0.0,0,0.00041863869,1.77,0.00041940279,0.42141196,-1.6196476,-0.89575744,11.32195864535124,84557.0,0.0,0.0,0.0,0,0.00046106172,2.53,0.0005418387,0.55439544,-1.3845294,-0.61669731
97143853,2026-08-25 20:27:24,2026-08-25 19:57:00,0.23643452964750464,10.696593183839905,44561.0,1.0,0.0,0.0,0,0.00045824639,2.3,-0.00046957712,0.17155977,-0.033113319,0.15347557,10.6550215587958,42761.0,1.0,0.0,0.0,0,0.00038434763,0.94999999,-0.00040899753,-0.069789916,0.55494893,0.59164518
97182841,2026-08-26 07:57:51,2026-08-26 07:27:00,0.2099393708549324,10.618934240590841,41376.0,0.0,0.0,0.0,0,0.00024502262,1.05,0.00020906997,-0.062203497,-1.1650316,-0.32255048,10.573928895560435,39576.0,0.0,0.0,0.0,0,0.00026173887,1.4400001,-0.00029723987,-0.78313553,-1.0695096,-0.32255048
97352852,2026-08-27 11:17:10,2026-08-27 09:47:00,0.18492103809583468,11.489370205348692,98349.0,0.0,0.0,0.0,0,0.00032663145,1.15,0.00033672704,0.99934012,-0.76482409,-0.78038305,11.432496015855193,92949.0,0.0,0.0,0.0,0,0.00038645114,1.5,0.00022139862,0.3176502,-1.1179879,-0.56267095
97451919,2026-08-28 08:18:43,2026-08-28 07:48:00,0.13853371812385018,11.223495198650959,75650.0,0.0,0.0,0.0,0,0.00028558951,1.21,-3.2750413e-05,-0.46921939,-0.85866994,-0.68363065,11.199159479184567,73850.0,0.0,0.0,0.0,0,0.00028440863,1.17,0.00024677312,-0.033825662,-0.99893796,-0.99668425
97638884,2026-08-31 08:03:50,2026-08-31 07:03:00,0.743732159258886,12.460110029865728,258257.0,0.0,0.0,0.0,0,0.00044405778,2.8900001,0.00020795026,1.7331238,-0.64601916,-2.4492071,12.446049714812291,254657.0,0.0,0.0,0.0,0,0.00039738751,1.24,-0.00040935547,-1.5038437,-1.1001354,-2.6640711
97800092,2026-09-01 09:00:02,2026-09-01 07:00:00,0.38562134954174676,11.401144381509479,89770.0,0.0,0.0,0.0,0,0.00052562309,2.55,-0.00067299674,-0.65235835,0.40561426,-0.27062878,11.317202509232011,82570.0,0.0,0.0,0.0,0,0.00035513053,1.5700001,-0.0011302221,-1.6628313,-0.65821815,-0.58927816
97982386,2026-09-02 09:04:25,2026-09-02 08:04:00,0.5152144697669768,11.365434228412877,86638.0,0.0,0.0,0.0,0,0.00051779719,3.5799999,-0.00048835302,-0.93413299,0.93431073,-0.98877949,11.32281767397584,83038.0,0.0,0.0,0.0,0,0.00034241736,0.75999999,-0.00015789369,0.13546577,-0.117552,-1.7707835
98070555,2026-09-02 18:21:55,2026-09-02 20:21:00,0.8363944180986672,10.061900564278407,33395.0,1.0,0.0,0.0,0,0.00057664624,3.1300001,-0.00086487475,-2.5089793,1.5582328,1.7652571,8.840001065843392,7145.0,2.0,0.0,1.0,0,0.00034015422,0.69,-0.00075318705,-1.6600624,0.66246349,1.1557693
98161217,2026-09-03 08:48:56,2026-09-03 07:48:00,0.6037917690019465,10.853696502613744,51965.0,0.0,0.0,0.0,0,0.00063092983,3.8800001,0.00074504124,1.2915412,1.4346324,3.0831537,10.781557071590086,48365.0,0.0,0.0,0.0,0,0.00027894531,0.83999997,-0.0001126612,0.72058022,2.9151406,3.0142155
98188192,2026-09-03 12:36:09,2026-09-03 12:06:00,0.305704177899443,9.504948404498696,13624.0,1.0,0.0,1.0,0,0.00041235494,1.5700001,0.00071033539,1.0923918,0.73361093,2.1123323,9.360999248261296,11824.0,1.0,0.0,1.0,0,0.00043163545,2.21,-0.00017352954,0.25536838,0.88028675,2.1123323
98366050,2026-09-04 15:43:11,2026-09-04 17:13:00,1.6328380330980985,11.475753052615845,97611.0,0.0,0.0,0.0,0,0.002311633,5.4899998,0.0025844884,-1.2149638,0.22779113,-0.041388094,8.536211197252,5389.0,1.0,0.0,1.0,0,0.0011385325,4.5300002,-0.0002939424,0.1497522,-1.7367917,-1.7443005
98440487,2026-09-07 10:01:54,2026-09-07 07:31:00,0.2449808202612434,12.381604537964712,238669.0,0.0,0.0,0.0,0,0.00040365537,2.7,0.00028222837,-0.066213392,-1.1674607,-1.4358379,12.343117857454493,229669.0,0.0,0.0,0.0,0,0.00029238465,1.89,-8.8607667e-05,-0.90363556,-1.1063567,-1.2564174
99000862,2026-09-08 20:07:06,2026-09-08 18:07:00,0.21731251676975663,11.715605050352062,122706.0,0.0,0.0,0.0,0,0.00049793406,1.3200001,0.0008597406,1.7968525,-0.35736787,-0.70853734,11.655015130876304,115506.0,0.0,0.0,0.0,0,0.00064787059,1.29,0.00038630702,1.229169,-0.096355237,-0.55957901
99208828,2026-09-09 16:01:58,2026-09-09 14:01:00,0.500907442656848,11.16075464791978,71634.0,0.0,0.0,0.0,0,0.00048479915,6.02,0.0013049385,2.7343128,0.22720061,0.47470716,11.05272958215556,64434.0,0.0,0.0,0.0,0,0.00038316162,3.6099999,-4.9969847e-05,1.9141334,0.57551694,0.58729571
99615317,2026-09-10 22:27:09,2026-09-10 18:27:00,0.6025681197925167,11.596043439160693,109502.0,0.0,0.0,0.0,0,0.00060963078,1.433,0.0014773238,2.0593975,-2.5200512,-2.092283,11.453886460398087,95102.0,0.0,0.0,0.0,0,0.00064436288,1.58,0.00025046375,0.90004557,-0.59741199,-1.4389528
99738973,2026-09-11 07:57:55,2026-09-11 07:27:00,0.47668854880857153,10.375302041185826,34191.0,0.0,0.0,0.0,0,0.00048223409,1.317,-3.9688948e-05,1.1324871,0.80808598,-2.1403208,10.31751589130478,32391.0,0.0,0.0,0.0,0,0.00051916979,2.28,0.00066496507,2.9701998,0.069084547,-2.1403208
99754992,2026-09-11 18:20:15,2026-09-11 21:50:00,0.7679785664149112,10.520293499839351,37325.0,1.0,0.0,0.0,0,0.00064210204,1.2,-3.4385648e-05,-1.2094406,-0.21743029,0.64951116,9.391244257682517,12585.0,2.0,0.0,1.0,0,0.00039783903,0.91000003,-0.00044399712,-1.2354922,-1.1696362,0.068667173
100126875,2026-09-15 08:52:49,2026-09-15 07:52:00,0.29135574779173656,12.647236245405244,311505.0,0.0,0.0,0.0,0,0.0004778117,2.3829999,-0.00025130159,0.2154814,-0.90545219,0.050826956,12.635589510518043,307905.0,0.0,0.0,0.0,0,0.00029714851,1.664,3.4148419e-05,0.22424726,0.16527557,-0.019103304
100453335,2026-09-16 09:36:42,2026-09-16 07:36:00,0.2723085406159108,11.392180547268655,88991.0,0.0,0.0,0.0,0,0.00038044728,2.05,-0.00026121037,-0.64549434,1.1215361,1.5756838,11.307449911309426,81791.0,0.0,0.0,0.0,0,0.0002930474,0.63999999,-0.00046683021,-0.80362314,1.9730638,1.8315554
100653865,2026-09-17 06:00:33,2026-09-17 02:00:00,0.3663940455127721,11.184338061192443,73398.0,0.0,0.0,0.0,0,0.00062661653,1.86,0.00023854432,-1.4938006,-0.76743722,-0.94941735,10.961173674591592,58998.0,0.0,0.0,0.0,0,0.00044080731,3.3399999,-0.00048275045,-1.6434406,-1.2133251,-1.8343052
100675478,2026-09-17 09:20:36,2026-09-17 08:50:00,0.4737831769258441,9.278559610953327,11967.0,1.0,0.0,0.0,0,0.00051953527,1.91,-0.0010737987,0.12056112,1.8106492,0.15524885,9.094480485881647,10167.0,1.0,0.0,0.0,0,0.00050096546,2.5899999,0.00015825786,1.0226836,0.58131397,-0.12573487
100829495,2026-09-17 16:21:20,2026-09-17 15:51:00,0.28158937268134354,10.130144923150134,25224.0,2.0,0.0,0.0,0,0.00079095009,2.6300001,0.00082611624,1.3425623,2.2390316,2.4019308,10.05569348542546,23424.0,2.0,0.0,0.0,0,0.0007969538,2.3800001,0.0015502223,0.65557545,2.3935313,1.7255976
00983845,2026-09-18 06:25:04,2026-09-18 04:55:00,0.4378156842177367,10.822135503983962,50620.0,0.0,0.0,0.0,0,0.00059367402,0.94,-0.00028821267,-2.1406353,-0.71852505,0.26919645,10.708131384109748,45220.0,0.0,0.0,0.0,0,0.00051247916,1.92,0.00021389022,-0.38763574,-0.51061195,0.85770893
